top,configuration,nrBest,total,best_time_avg,best_time_median,notbest_time_avg,notbest_time_median,time_Mann-Whitney_U_stat,time_Mann-Whitney_U_p,best_size_avg,best_size_median,notbest_size_avg,notbest_size_median,size_Mann-Whitney_U_stat,size_Mann-Whitney_U_p,best_height_avg,best_height_median,notbest_height_avg,notbest_height_median,height_Mann-Whitney_U_stat,height_Mann-Whitney_U_p
619,CompleteGumtreeMatcher_0.8_1400_5,15472,26311,337.59927611168564,116.0,180.4868530307224,10.0,50908688.0,0.0,461.8368019648397,361.0,2527.9275763446813,1691.0,28383884.0,0.0,11.437758531540847,11.0,17.59516560568318,15.0,41090574.0,0.0
620,CompleteGumtreeMatcher_0.3_1800_3,15471,26282,502.0873893090298,135.0,440.79493108870594,41.0,67835336.5,2.0551783829777606e-150,518.3333333333334,379.0,2451.683933031172,1526.0,35743216.0,0.0,11.577855342253248,11.0,17.404680418092685,15.0,43930498.0,0.0
621,ClassicGumtree_0.6_1300_3,15466,26200,623.1198111987586,227.0,432.30109931060184,70.0,63739889.5,5.1413556542069884e-225,446.24893314367,356.0,2541.8559716787777,1694.0,26053220.0,0.0,11.35684727789991,11.0,17.479224892863797,15.0,39946282.5,0.0
622,CompleteGumtreeMatcher_0.3_1600_4,15454,26299,432.49488805487255,126.0,329.0336560627017,23.0,62197318.0,1.3088095028832951e-278,490.81448168758897,370.0,2485.1585984324574,1690.0,32420273.0,0.0,11.43529183382943,11.0,17.59326878745966,15.0,41168151.5,0.0
623,CompleteGumtreeMatcher_0.6_1500_4,15453,26299,385.6851743997929,119.0,255.55845472985433,14.0,56771310.5,0.0,475.489937229017,364.0,2506.8085930296884,1690.0,30293899.0,0.0,11.433055070212903,11.0,17.595887884934537,15.0,41296926.5,0.0
624,CompleteGumtreeMatcher_1_1600_3,15453,26284,393.26655018443023,122.0,255.52571323054195,15.0,57465470.5,0.0,490.45162751569273,369.0,2488.1019296463855,1692.0,32225548.0,0.0,11.598718695398953,11.0,17.36460160649986,15.0,44018907.5,0.0
625,CompleteGumtreeMatcher_0.5_1700_3,15445,26282,470.28449336354805,128.0,381.8908369474947,28.0,64544270.5,9.120895968364291e-220,503.4712204596957,373.0,2468.2270923687365,1669.0,33941828.5,0.0,11.550922628682422,11.0,17.429085540278674,15.0,43551395.0,0.0
626,CompleteGumtreeMatcher_0.9_1600_3,15445,26284,394.77209452897375,122.0,262.1084048343943,15.0,57901413.0,0.0,490.2600194237617,369.0,2486.900544330658,1691.0,32227077.0,0.0,11.588345742958886,11.0,17.3751268567211,15.0,43941578.5,0.0
627,ClassicGumtree_0.7_1300_3,15433,26200,600.957493682369,204.0,408.53766137271293,50.0,62095923.5,2.434567567123715e-266,445.7805352167433,356.0,2536.1044859292283,1690.0,26130335.0,0.0,11.353787338819412,11.0,17.464846289588557,15.0,39962540.0,0.0
628,ClassicGumtree_1_1300_3,15424,26200,299.34141597510376,112.0,134.49396807720862,9.0,45760490.5,0.0,445.1403656639004,355.0,2535.274962880475,1690.0,26029000.5,0.0,11.371952800829876,11.0,17.433741648106903,15.0,40095074.0,0.0
629,CompleteGumtreeMatcher_0.7_1400_5,15421,26311,338.9283444653395,116.0,190.54591368227733,11.0,52052981.5,0.0,461.0532390895532,359.0,2519.361248852158,1684.0,28496582.5,0.0,11.395564489981194,11.0,17.626078971533516,15.0,40796046.0,0.0
630,ClassicGumtree_0.7_1200_2,15420,26165,580.7992217898833,228.0,383.3560725919032,71.0,62215546.5,1.9299356962513298e-258,431.96971465629053,348.0,2560.1812005583993,1688.0,23154994.0,0.0,11.293774319066149,11.0,17.5683573755235,15.0,38431309.5,0.0
631,ClassicGumtree_0.8_1300_3,15419,26200,547.4526882417796,162.0,353.9982376402931,24.0,58680091.0,0.0,445.6088591996887,356.0,2533.63556256377,1689.0,26178942.0,0.0,11.351190090148519,11.0,17.460625173917077,15.0,39979301.5,0.0
632,CompleteGumtreeMatcher_0.8_1600_3,15415,26284,409.0058384690237,122.0,280.2131750851044,17.0,59001615.0,0.0,489.88705806033084,369.0,2481.9184837611556,1688.0,32296822.5,0.0,11.553486863444697,11.0,17.408593246848834,15.0,43685808.0,0.0
633,CompleteGumtreeMatcher_0.3_1500_5,15414,26311,392.1448683015441,120.0,273.4711388455538,17.0,58755182.5,0.0,476.6821720513819,366.0,2495.93163255942,1683.0,30790022.5,0.0,11.376605683145193,11.0,17.64889419106176,15.0,40262692.5,0.0
634,CompleteGumtreeMatcher_0.1_1600_5,15412,26311,426.653581624708,126.0,334.09899990824846,24.0,63134634.0,4.3061984829008554e-259,492.11497534388786,371.0,2473.73795761079,1683.0,32971878.0,0.0,11.386387230729301,11.0,17.633911368015415,15.0,40244959.0,0.0
635,CompleteGumtreeMatcher_1_2000_2,15412,26238,517.6250973267584,133.0,427.1054867910586,39.0,67494645.0,1.2769410625771742e-153,546.7442901635089,388.0,2407.4313689266583,1302.5,38944882.5,0.0,11.790942123021022,11.0,17.095048956216516,15.0,47999496.5,0.0
636,CompleteGumtreeMatcher_0.1_1700_4,15411,26298,464.0719615858802,130.0,394.07550289335904,32.0,65896899.5,8.067245039902204e-194,505.00811108948153,376.0,2457.2708735188758,1646.0,34606446.5,0.0,11.444228148724937,11.0,17.55681087535593,15.0,41375000.0,0.0
637,ClassicGumtree_0.1_1300_4,15409,26216,639.6821987150366,242.0,459.52808364948646,93.0,66082676.5,9.515772644236154e-179,446.0621714582387,356.0,2528.218191912649,1685.0,26459153.5,0.0,11.350704133947692,11.0,17.45026371796058,15.0,40173664.5,0.0
638,ClassicGumtree_0.9_1300_3,15407,26200,407.89796845589666,121.0,219.8594459371815,11.0,51487275.0,0.0,445.35496852080223,355.0,2531.6764569628463,1688.0,26189660.5,0.0,11.3546439929902,11.0,17.448902066153988,15.0,39975872.0,0.0
639,CompleteGumtreeMatcher_0.5_1500_4,15403,26299,392.6861650327858,120.0,269.5576358296623,16.0,58030727.5,0.0,475.00895929364407,363.0,2498.167125550661,1683.5,30444554.0,0.0,11.415438550931636,11.0,17.59251101321586,15.0,41126652.5,0.0
640,CompleteGumtreeMatcher_0.9_2000_2,15402,26238,563.278924814959,133.0,472.1812476928756,42.0,68183674.5,3.412581656939541e-141,546.4592260745358,387.0,2406.1194167589515,1301.5,38933997.0,0.0,11.778989741592001,11.0,17.107142857142858,15.0,47909224.5,0.0
641,ClassicGumtree_0.2_1300_4,15396,26216,635.7981293842556,240.0,455.70591497227355,90.0,65895924.5,3.686526232687218e-183,446.0130553390491,356.0,2525.786414048059,1683.0,26508440.5,0.0,11.348597038191738,11.0,17.44593345656192,15.0,40175540.5,0.0
642,CompleteGumtreeMatcher_0.2_1800_3,15383,26282,500.00091009556,134.0,448.2439673364529,44.0,68715830.0,1.2760476659903765e-137,518.0803484365858,379.0,2436.4308652169925,1501.0,36169622.5,0.0,11.559253721640772,11.0,17.383888430131204,15.0,43900525.0,0.0
643,ClassicGumtree_0.3_1300_4,15380,26216,631.1024057217165,234.0,449.61397194536727,85.0,65539710.5,2.4699638505968416e-191,445.99843953185956,356.0,2522.736249538575,1679.5,26593489.0,0.0,11.346879063719117,11.0,17.43936877076412,15.0,40210834.0,0.0
644,CompleteGumtreeMatcher_0.6_1400_5,15376,26311,344.06191467221646,116.0,203.74467306812986,11.0,53239927.0,0.0,460.5940426638918,359.0,2511.536534064929,1675.0,28636572.0,0.0,11.370837669094692,11.0,17.635208047553725,15.0,40529678.5,0.0
645,ClassicGumtree_0.4_1300_4,15374,26216,623.6384155066996,228.0,441.18465227817745,77.0,64963592.0,4.8523058636061196e-204,445.80480031221543,356.0,2521.8615569083195,1678.0,26566199.0,0.0,11.343632106153246,11.0,17.440601365061795,15.0,40166220.5,0.0
646,CompleteGumtreeMatcher_0.8_2000_2,15372,26238,577.3592245641426,136.0,525.1687833609424,50.0,69856494.0,1.978602646991303e-113,546.2248894093157,387.0,2401.3165838394993,1294.5,39017618.5,0.0,11.750195160031225,11.0,17.13316767899871,15.0,47672872.5,0.0
647,CompleteGumtreeMatcher_0.7_1600_3,15367,26284,424.3059803474979,122.0,305.78986901163324,19.0,60541738.5,0.0,489.45077113294724,368.0,2473.774022167262,1679.0,32449229.0,0.0,11.525932192360253,11.0,17.421635980580746,15.0,43461485.0,0.0
648,ClassicGumtree_0.8_1200_2,15360,26165,565.9807942708334,215.0,365.5092086996761,53.0,60634617.5,2.0711414864506113e-302,429.8305338541667,348.0,2551.4042572882927,1678.0,23263084.0,0.0,11.281575520833334,11.0,17.550856085145767,15.0,38453522.5,0.0
649,ClassicGumtree_0.5_1300_4,15351,26216,609.734349553775,216.0,427.9287620800736,63.0,64163112.5,4.7954104257157865e-223,445.3874666145528,356.0,2518.0564196962723,1673.0,26599756.5,0.0,11.339131001237705,11.0,17.43405430280718,15.0,40175434.0,0.0
650,CompleteGumtreeMatcher_0.4_1700_3,15350,26282,469.41504885993487,129.0,388.58470545188436,31.0,65724477.5,6.942720117090227e-198,502.80384364820844,372.0,2452.0902854006586,1631.5,34303260.5,0.0,11.531400651465798,11.0,17.405415294548117,15.0,43469438.5,0.0
651,CompleteGumtreeMatcher_0.2_1600_4,15348,26299,431.6350013031014,127.0,336.4579490457493,25.0,63213699.5,2.389107626030327e-258,490.3394579098254,370.0,2466.5201351474752,1672.0,32915933.0,0.0,11.409238988793328,11.0,17.57017623961282,15.0,41082645.0,0.0
652,ClassicGumtree_1_1300_4,15330,26217,298.51011089367256,111.0,137.5929089740057,9.0,46717095.5,0.0,444.3248532289628,354.0,2515.3476623495912,1668.0,26479025.0,0.0,11.359425962165687,11.0,17.39303756774134,15.0,40389693.5,0.0
653,CompleteGumtreeMatcher_0.7_2000_2,15330,26238,579.2265492498369,138.0,539.3675284195086,56.0,71135890.0,7.341744282016821e-95,545.7864318330072,386.0,2394.789970663733,1288.0,39131752.0,0.0,11.726223091976516,11.0,17.146131279794645,15.0,47507792.5,0.0
654,ClassicGumtree_0.6_1300_4,15326,26216,583.7264778807256,190.0,404.48686868686866,46.0,62766492.0,1.799765637949366e-257,445.18471877854626,355.0,2513.5835629017447,1668.0,26694170.5,0.0,11.338770716429597,11.0,17.42056932966024,15.0,40267253.0,0.0
655,CompleteGumtreeMatcher_0.5_1400_5,15323,26311,349.5701886053645,115.0,216.20813614852565,12.0,54351154.0,0.0,460.0633035306402,359.0,2502.3840553330906,1665.0,28806466.0,0.0,11.348430464008354,11.0,17.63623953403713,15.0,40315607.5,0.0
656,ClassicGumtree_0.1_1300_5,15322,26227,626.5708784753948,231.0,454.81586428243924,86.0,66831565.0,1.2268811401144203e-168,444.82417438976637,355.0,2511.6364970197155,1665.0,26686546.5,0.0,11.34153504764391,11.0,17.40907840440165,15.0,40375238.5,0.0
657,ClassicGumtree_0.1_1100_2,15316,26166,525.4510968921389,220.0,336.60903225806453,71.0,61305191.0,4.5969867691813537e-287,413.63136589187775,338.0,2565.5177880184333,1663.0,20193070.0,0.0,11.185884042831026,11.0,17.661935483870966,15.0,36740713.5,0.0
658,CompleteGumtreeMatcher_0.4_1500_4,15314,26299,395.1134256236124,120.0,279.1190714610833,18.0,59442844.5,0.0,474.317356667102,363.0,2482.739736003641,1665.0,30769448.0,0.0,11.389969962126159,11.0,17.577969959035048,15.0,40951144.5,0.0
659,ClassicGumtree_0.2_1300_5,15313,26227,617.7206948344544,223.0,448.6030786146234,80.0,66480814.5,4.685376526809005e-176,444.8218507150787,355.0,2509.935404068169,1664.0,26727046.0,0.0,11.341343956115718,11.0,17.404343045629467,15.0,40413650.5,0.0
660,ClassicGumtree_0.9_1200_2,15310,26165,513.3041802743305,162.0,294.0948871487794,17.0,54801727.5,0.0,428.15721750489877,347.0,2543.991985260249,1670.0,23360938.5,0.0,11.277531025473547,11.0,17.527683095347765,15.0,38495679.0,0.0
661,ClassicGumtree_0.9_1300_4,15306,26216,342.6865281588919,114.0,179.8609532538955,10.0,50034660.0,0.0,444.2783222265778,354.0,2511.063428047663,1664.5,26608935.5,0.0,11.341892068469882,11.0,17.405041246562785,15.0,40257591.5,0.0
662,CompleteGumtreeMatcher_0.6_1600_3,15306,26284,432.02907356592186,123.0,324.70832574239387,21.0,61942292.0,3.3373532493181964e-290,488.98216385731087,367.0,2463.4013481508473,1667.0,32659343.0,0.0,11.501372010976088,11.0,17.423118965203134,15.0,43258580.5,0.0
663,ClassicGumtree_0.3_1300_5,15305,26227,606.0601764129369,212.0,437.88967222120493,69.0,65831909.5,7.760021057865738e-190,444.65096373734076,354.0,2508.6622413477385,1663.0,26734427.5,0.0,11.338516824567135,11.0,17.403863761215895,15.0,40382877.0,0.0
664,CompleteGumtreeMatcher_1_1400_4,15305,26301,332.40829794184907,115.0,181.1683339396144,10.0,51660132.0,0.0,458.8130022868344,358.0,2502.4879956347763,1664.0,28585335.0,0.0,11.44828487422411,11.0,17.491269552564567,15.0,41630992.0,0.0
665,ClassicGumtree_0.4_1300_5,15303,26227,587.4139711167745,198.0,420.4470889783962,56.0,64694091.5,9.818790208628348e-215,444.62739332157093,354.0,2508.317374588063,1663.0,26736540.0,0.0,11.33627393321571,11.0,17.40589527645551,15.0,40346745.0,0.0
666,ClassicGumtree_0.7_1300_4,15302,26216,535.9251731799765,158.0,360.68041048194976,26.5,60125216.0,0.0,444.5038557051366,355.0,2509.9897379512554,1663.5,26676777.5,0.0,11.335380995948242,11.0,17.411947956752794,15.0,40242648.5,0.0
667,ClassicGumtree_0.8_1300_4,15302,26216,454.4701999738596,129.0,282.06716144401685,15.0,55758944.5,0.0,444.4033459678473,355.0,2510.130657870625,1663.5,26651036.5,0.0,11.334531433799503,11.0,17.413139087410666,15.0,40235306.0,0.0
668,CompleteGumtreeMatcher_0.2_1500_5,15300,26311,392.64091503267974,121.0,280.9269821088003,19.0,60142646.5,0.0,476.03222222222223,365.0,2475.9288892925256,1663.0,31237065.0,0.0,11.348039215686274,11.0,17.623649078194532,15.0,40113611.5,0.0
669,ClassicGumtree_1_1200_2,15299,26165,269.40885025165045,106.0,107.19188293760354,8.0,42114745.0,0.0,425.4159749003203,346.0,2545.7096447634826,1673.0,23074520.5,0.0,11.279560755604942,11.0,17.518498067366096,15.0,38491410.5,0.0
670,ClassicGumtree_1_1300_5,15298,26227,298.50725585043796,111.0,138.43004849483026,9.0,47209081.5,0.0,444.2149300562165,354.0,2507.9505901729344,1663.0,26664627.0,0.0,11.357236240031376,11.0,17.373776191783328,15.0,40542097.5,0.0
671,CompleteGumtreeMatcher_0.9_1400_4,15297,26301,332.36758841602926,114.0,183.92211922937113,10.0,51919604.5,0.0,458.68745505654704,358.0,2501.17675390767,1663.0,28596562.5,0.0,11.435444858468982,11.0,17.504725554343874,15.0,41549455.0,0.0
672,CompleteGumtreeMatcher_0.6_2000_2,15294,26238,579.3707336210279,139.0,542.624451754386,61.0,71912933.0,1.0578585208835188e-84,546.1479011377011,386.5,2388.202576754386,1281.0,39375235.0,0.0,11.716359356610436,11.0,17.142086988304094,15.0,47470550.0,0.0
673,ClassicGumtree_0.5_1300_5,15292,26227,559.5731101229401,176.0,399.58820301783265,43.0,63473271.0,1.4031460437482247e-243,444.3482212921789,354.0,2506.6318244170097,1662.0,26745373.0,0.0,11.332919173424013,11.0,17.404481024234112,15.0,40325941.0,0.0
674,ClassicGumtree_0.2_1100_2,15286,26166,523.7788172183698,219.0,337.9501838235294,70.0,61484665.0,6.769635165559884e-284,413.10604474682714,338.0,2560.3223345588235,1660.0,20253853.0,0.0,11.178856469972525,11.0,17.65395220588235,15.0,36752351.5,0.0
675,CompleteGumtreeMatcher_0.1_1800_3,15281,26282,497.5400824553367,134.0,456.1582583401509,45.0,69521605.5,4.62922832055173e-127,517.9444408088476,379.0,2418.832924279611,1466.0,36643721.5,0.0,11.544728748118578,11.0,17.35005908553768,15.0,43984661.5,0.0
676,ClassicGumtree_0.9_1300_5,15279,26227,314.9489495385824,112.0,161.09143222506393,10.0,49305609.0,0.0,444.2051835853132,354.0,2504.382626963829,1661.0,26773853.0,0.0,11.34086000392696,11.0,17.38618925831202,15.0,40415070.0,0.0
677,ClassicGumtree_0.6_1300_5,15273,26227,516.9264715511033,149.0,358.21681577505933,29.0,61192617.0,2.895353233478061e-302,444.2210436718392,354.0,2503.232061347453,1660.5,26799568.0,0.0,11.331434557716232,11.0,17.396019718824174,15.0,40377432.5,0.0
678,CompleteGumtreeMatcher_0.3_1700_3,15273,26282,467.05447521770446,129.0,395.13961304387317,35.0,66624078.5,4.359306238352595e-182,502.3566424409088,372.0,2439.0768462167316,1604.0,34617134.0,0.0,11.514044392064427,11.0,17.38840948315015,15.0,43420451.0,0.0
679,ClassicGumtree_0.8_1300_5,15272,26227,374.4508905185961,118.0,224.3043359196714,12.0,53577290.0,0.0,444.13239916186484,354.0,2503.167685988133,1660.0,26788691.5,0.0,11.334664745940282,11.0,17.390963030579645,15.0,40417851.5,0.0
680,CompleteGumtreeMatcher_0.8_1400_4,15270,26301,334.55651604453175,114.5,192.9158734475569,11.0,52764204.0,0.0,458.31257367387036,357.0,2496.6964010515817,1661.0,28653522.0,0.0,11.405566470203013,11.0,17.531230169522257,15.0,41339463.5,0.0
681,ClassicGumtree_0.7_1300_5,15268,26227,452.8898349489128,129.0,295.73072360616845,18.0,57853599.0,0.0,444.1184831019125,354.0,2502.4355324390913,1660.0,26798278.5,0.0,11.33416295520042,11.0,17.389451592298567,15.0,40420018.0,0.0
682,ClassicGumtree_1_1100_1,15268,26133,237.9208147760021,100.0,83.93962264150943,7.0,37559218.0,0.0,420.2933586586324,337.0,2552.404325816843,1663.0,19694657.0,0.0,11.203759496987162,11.0,17.625954901058446,15.0,36595674.0,0.0
683,ClassicGumtree_0.1_1200_3,15251,26201,582.7728017834896,233.0,402.58109589041095,84.0,64666095.5,7.612719845161007e-214,426.2424759032195,347.0,2528.453881278539,1661.0,23818670.5,0.0,11.260573077175268,11.0,17.49388127853881,15.0,38890159.5,0.0
684,CompleteGumtreeMatcher_0.5_1600_3,15249,26284,434.6566987999213,125.0,334.6518350702311,24.0,63093674.5,1.3436654021997525e-263,488.69558659584237,367.0,2453.5987313094697,1660.0,32883952.5,0.0,11.485671191553545,11.0,17.4142274580879,15.0,43143751.0,0.0
685,CompleteGumtreeMatcher_0.5_2000_2,15244,26238,577.1110600892155,139.5,546.325632162998,64.5,72568282.5,4.170415119626616e-77,545.9090789818945,386.0,2380.1561760960526,1273.5,39579857.0,0.0,11.70801626869588,11.0,17.128979443332728,15.0,47486811.0,0.0
686,CompleteGumtreeMatcher_0.4_1400_5,15237,26311,353.5421670932598,115.0,231.47607007404733,13.0,55946038.0,0.0,458.9805079740106,358.0,2488.0133646378904,1656.0,29037533.0,0.0,11.321454354531731,11.0,17.624525916561314,15.0,40074736.0,0.0
687,ClassicGumtree_0.3_1100_2,15236,26167,524.3854029929115,220.0,337.77367121031926,71.0,61582630.5,5.670308538669648e-284,413.3909162509845,338.0,2549.9973469947854,1652.0,20614869.5,0.0,11.179640325544762,11.0,17.622815844844936,15.0,36990403.0,0.0
688,CompleteGumtreeMatcher_1_1900_2,15232,26240,479.601299894958,128.0,383.0425145348837,32.0,66215863.5,1.6363932971907474e-186,530.1716780462185,381.0,2399.8562863372094,1357.0,37818103.0,0.0,11.732733718487395,11.0,17.088299418604652,15.0,47569936.0,0.0
689,ClassicGumtree_0.2_1200_3,15225,26201,580.5117898193761,231.0,400.7339650145773,83.0,64626563.5,7.620165986214611e-216,426.16197044334973,347.0,2523.5858236151603,1657.0,23939189.0,0.0,11.25543513957307,11.0,17.486242711370263,15.0,38910215.5,0.0
690,CompleteGumtreeMatcher_0.9_1900_2,15222,26240,519.5036788858232,129.0,423.2308041386822,34.0,66950405.0,7.357030479838234e-172,529.8723558008146,381.0,2398.5728807406063,1356.5,37805417.5,0.0,11.720601760609643,11.0,17.100199673261933,15.0,47477845.0,0.0
691,CompleteGumtreeMatcher_0.7_1400_4,15218,26301,341.97312393218556,114.0,206.13407922042768,11.0,54007076.0,0.0,457.8064134577474,356.0,2487.827573761617,1655.0,28819640.0,0.0,11.365751084242344,11.0,17.55715961382297,15.0,41056941.5,0.0
692,CompleteGumtreeMatcher_0.3_1500_4,15208,26299,395.12342188321935,121.0,287.07204039311154,20.0,60750782.5,0.0,473.63065491846396,362.0,2464.486250112704,1652.0,31169621.0,0.0,11.361849026827985,11.0,17.55738887386169,15.0,40780644.0,0.0
693,CompleteGumtreeMatcher_0.1_1600_4,15207,26299,428.69967777996976,126.0,346.16840966462314,27.0,64667256.5,5.727017319025391e-230,489.60156506871834,369.0,2442.410836639019,1651.0,33494279.0,0.0,11.378575655947918,11.0,17.533898305084747,15.0,40953411.5,0.0
694,CompleteGumtreeMatcher_1_1500_3,15204,26284,358.8448434622468,117.0,220.98718411552346,13.0,55920613.5,0.0,473.05196001052354,361.0,2467.084747292419,1655.0,30963012.0,0.0,11.525848460931334,11.0,17.335018050541517,15.0,43595411.5,0.0
695,ClassicGumtree_0.8_300_1,15201,26110,58.23932636010789,28.0,46.85278210651755,9.0,61265210.5,4.0398632252591516e-285,977.7327149529636,355.0,1757.6381886515721,884.0,49674275.5,0.0,12.4353660943359,11.0,15.86882390686589,14.0,54734782.5,0.0
696,CompleteGumtreeMatcher_0.4_2000_2,15197,26238,574.3530960057906,140.0,547.9079793496966,67.0,73076218.0,1.1597191782988311e-71,545.7665328683293,386.0,2372.544244180781,1266.0,39805248.0,0.0,11.702046456537474,11.0,17.114120097817228,15.0,47539743.5,0.0
697,CompleteGumtreeMatcher_0.9_1500_3,15196,26284,360.13997104501186,117.0,226.68443362193364,13.0,56337100.0,0.0,472.84805211897867,361.0,2465.925505050505,1653.5,30962549.0,0.0,11.51526717557252,11.0,17.345328282828284,15.0,43516090.5,0.0
698,CompleteGumtreeMatcher_0.8_1900_2,15192,26240,533.3861901000527,131.0,469.64002534395365,42.0,68626637.5,6.128964435173878e-141,529.6024881516588,380.0,2393.869659666908,1349.0,37883639.0,0.0,11.691350710900474,11.0,17.125814627081823,15.0,47236033.5,0.0
699,CompleteGumtreeMatcher_0.2_1700_3,15186,26282,464.9523903595417,129.0,401.21845710165826,37.0,67485837.0,5.479176966498617e-168,502.0929145265376,372.0,2424.252613554434,1579.5,35032125.0,0.0,11.495061240616357,11.0,17.36833093006489,15.0,43375936.5,0.0
